Date,Open,High,Low,Close,Adj Close,Volume
2020-11-05 00:00:00,428.30,440.00,424.00,438.09,438.09,28414500.00
2020-11-06 00:00:00,436.10,436.57,424.28,429.95,429.95,21706000.00
2020-11-09 00:00:00,439.50,452.50,421.00,421.26,421.26,34833000.00
2020-11-10 00:00:00,420.09,420.09,396.03,410.36,410.36,30284200.00
2020-11-11 00:00:00,416.45,418.70,410.58,417.13,417.13,17357700.00
2020-11-12 00:00:00,415.05,423.00,409.52,411.76,411.76,19855100.00
2020-11-13 00:00:00,410.85,412.53,401.66,408.50,408.50,19771100.00
2020-11-16 00:00:00,408.93,412.45,404.09,408.09,408.09,26838600.00
2020-11-17 00:00:00,460.17,462.00,433.01,441.61,441.61,61188300.00
2020-11-18 00:00:00,448.35,496.00,443.50,486.64,486.64,78044000.00
2020-11-19 00:00:00,492.00,508.61,487.57,499.27,499.27,62475300.00
2020-11-20 00:00:00,497.99,502.50,489.06,489.61,489.61,32911900.00
2020-11-23 00:00:00,503.50,526.00,501.79,521.85,521.85,50260300.00
2020-11-24 00:00:00,540.40,559.99,526.20,555.38,555.38,53648500.00
2020-11-25 00:00:00,550.06,574.00,545.37,574.00,574.00,48930200.00
2020-11-26 00:00:00,,,,,,
2020-11-27 00:00:00,581.16,598.78,578.45,585.76,585.76,37561100.00
2020-11-30 00:00:00,602.21,607.80,554.51,567.60,567.60,63003100.00
2020-12-01 00:00:00,597.59,597.85,572.05,584.76,584.76,40103500.00
2020-12-02 00:00:00,556.44,571.54,541.21,568.82,568.82,47775700.00
2020-12-03 00:00:00,590.02,598.97,582.43,593.38,593.38,42552000.00
2020-12-04 00:00:00,591.01,599.04,585.50,599.04,599.04,29401300.00
2020-12-07 00:00:00,604.92,648.79,603.05,641.76,641.76,56309700.00
2020-12-08 00:00:00,625.51,651.28,618.50,649.88,649.88,64265000.00
2020-12-09 00:00:00,653.69,654.32,588.00,604.48,604.48,71291200.00
2020-12-10 00:00:00,574.37,627.75,566.34,627.07,627.07,67083200.00
2020-12-11 00:00:00,615.01,624.00,596.80,609.99,609.99,46475000.00
2020-12-14 00:00:00,619.00,642.75,610.20,639.83,639.83,52040600.00
2020-12-15 00:00:00,643.28,646.90,623.80,633.25,633.25,45071500.00
2020-12-16 00:00:00,628.23,632.50,605.00,622.77,622.77,42095800.00
2020-12-17 00:00:00,628.19,658.82,619.50,655.90,655.90,56270100.00
2020-12-18 00:00:00,668.90,695.00,628.54,695.00,695.00,222126200.00
2020-12-21 00:00:00,666.24,668.50,646.07,649.86,649.86,58045300.00
2020-12-22 00:00:00,648.00,649.88,614.23,640.34,640.34,51716000.00
2020-12-23 00:00:00,632.20,651.50,622.57,645.98,645.98,33173000.00
2020-12-24 00:00:00,642.99,666.09,641.00,661.77,661.77,22865600.00
2020-12-28 00:00:00,674.51,681.40,660.80,663.69,663.69,32278600.00
2020-12-29 00:00:00,661.00,669.90,655.00,665.99,665.99,22910800.00
2020-12-30 00:00:00,672.00,696.60,668.36,694.78,694.78,42846000.00
2020-12-31 00:00:00,699.99,718.72,691.12,705.67,705.67,49649900.00
2021-01-01 00:00:00,,,,,,
2021-01-04 00:00:00,719.46,744.49,717.19,729.77,729.77,48638200.00
2021-01-05 00:00:00,723.66,740.84,719.20,735.11,735.11,32245200.00
2021-01-06 00:00:00,758.49,774.00,749.10,755.98,755.98,44700000.00
2021-01-07 00:00:00,777.63,816.99,775.20,816.04,816.04,51498900.00
2021-01-08 00:00:00,856.00,884.49,838.39,880.02,880.02,75055500.00
2021-01-11 00:00:00,849.40,854.43,803.62,811.19,811.19,59301600.00
2021-01-12 00:00:00,831.00,868.00,827.34,849.44,849.44,46270700.00
2021-01-13 00:00:00,852.76,860.47,832.00,854.41,854.41,33312500.00
2021-01-14 00:00:00,843.39,863.00,838.75,845.00,845.00,31266300.00
2021-01-15 00:00:00,852.00,859.90,819.10,826.16,826.16,38777600.00
2021-01-18 00:00:00,,,,,,
2021-01-19 00:00:00,837.80,850.00,833.00,844.55,844.55,25367000.00
2021-01-20 00:00:00,858.74,859.50,837.28,850.45,850.45,25665900.00
2021-01-21 00:00:00,855.00,855.72,841.42,844.99,844.99,20521100.00
2021-01-22 00:00:00,834.31,848.00,828.62,846.64,846.64,20066500.00
2021-01-25 00:00:00,855.00,900.40,838.82,880.80,880.80,41173400.00
2021-01-26 00:00:00,891.38,895.90,871.60,883.09,883.09,23131600.00
2021-01-27 00:00:00,870.35,891.50,858.66,864.16,864.16,27334000.00
2021-01-28 00:00:00,820.00,848.00,801.00,835.43,835.43,26378000.00
2021-01-29 00:00:00,830.00,842.41,780.10,793.53,793.53,34990800.00
2021-02-01 00:00:00,814.29,842.00,795.56,839.81,839.81,25391400.00
2021-02-02 00:00:00,844.68,880.50,842.20,872.79,872.79,24346200.00
2021-02-03 00:00:00,877.02,878.08,853.06,854.69,854.69,18343500.00
2021-02-04 00:00:00,855.00,856.50,833.42,849.99,849.99,15812700.00
2021-02-05 00:00:00,845.00,864.77,838.97,852.23,852.23,18566600.00
2021-02-08 00:00:00,869.67,877.77,854.75,863.42,863.42,20161700.00
2021-02-09 00:00:00,855.12,859.80,841.75,849.46,849.46,15157700.00
2021-02-10 00:00:00,843.64,844.82,800.02,804.82,804.82,36216100.00
2021-02-11 00:00:00,812.44,829.88,801.73,811.66,811.66,21622800.00
2021-02-12 00:00:00,801.26,817.33,785.33,816.12,816.12,23768300.00
2021-02-15 00:00:00,,,,,,
2021-02-16 00:00:00,818.00,821.00,792.44,796.22,796.22,19802300.00
2021-02-17 00:00:00,779.09,799.84,762.01,798.15,798.15,25996500.00
2021-02-18 00:00:00,780.90,794.69,776.27,787.38,787.38,17957100.00
2021-02-19 00:00:00,795.00,796.79,777.37,781.30,781.30,18958300.00
2021-02-22 00:00:00,762.64,768.50,710.20,714.50,714.50,37269700.00
2021-02-23 00:00:00,662.13,713.61,619.00,698.84,698.84,66606900.00
2021-02-24 00:00:00,711.85,745.00,694.17,742.02,742.02,36767000.00
2021-02-25 00:00:00,726.15,737.21,670.58,682.22,682.22,39023900.00
2021-02-26 00:00:00,700.00,706.70,659.51,675.50,675.50,41089200.00
2021-03-01 00:00:00,690.11,719.00,685.05,718.43,718.43,27136200.00
2021-03-02 00:00:00,718.28,721.11,685.00,686.44,686.44,23732200.00
2021-03-03 00:00:00,687.99,700.70,651.71,653.20,653.20,30208000.00
2021-03-04 00:00:00,655.80,668.45,600.00,621.44,621.44,65919500.00
2021-03-05 00:00:00,626.06,627.84,539.49,597.95,597.95,89396500.00
2021-03-08 00:00:00,600.55,620.13,558.79,563.00,563.00,51787000.00
2021-03-09 00:00:00,608.18,678.09,595.21,673.58,673.58,67523300.00
2021-03-10 00:00:00,700.30,717.85,655.06,668.06,668.06,60605700.00
2021-03-11 00:00:00,699.40,702.50,677.18,699.60,699.60,36253900.00
2021-03-12 00:00:00,670.00,694.88,666.14,693.73,693.73,33583800.00
2021-03-15 00:00:00,694.09,713.18,684.04,707.94,707.94,29335600.00
2021-03-16 00:00:00,703.35,707.92,671.00,676.88,676.88,32195700.00
2021-03-17 00:00:00,656.87,703.73,651.01,701.81,701.81,40372500.00
2021-03-18 00:00:00,684.29,689.23,652.00,653.16,653.16,33224800.00
2021-03-19 00:00:00,646.60,657.23,624.62,654.87,654.87,42894000.00
2021-03-22 00:00:00,684.59,699.62,668.75,670.00,670.00,39512200.00
2021-03-23 00:00:00,675.77,677.80,657.51,662.16,662.16,30491900.00
2021-03-24 00:00:00,667.91,668.02,630.11,630.27,630.27,33795200.00
2021-03-25 00:00:00,613.00,645.50,609.50,640.39,640.39,39224900.00
2021-03-26 00:00:00,641.87,643.82,599.89,618.71,618.71,33852800.00
2021-03-29 00:00:00,615.64,616.48,596.02,611.29,611.29,28637000.00
2021-03-30 00:00:00,601.75,637.66,591.01,635.62,635.62,39432400.00
2021-03-31 00:00:00,646.62,672.00,641.11,667.93,667.93,33337300.00
2021-04-01 00:00:00,688.37,692.42,659.42,661.75,661.75,35298400.00
2021-04-05 00:00:00,707.71,708.16,684.70,691.05,691.05,41842800.00
2021-04-06 00:00:00,690.30,696.55,681.37,691.62,691.62,28271800.00
2021-04-07 00:00:00,687.00,691.38,667.84,670.97,670.97,26309400.00
2021-04-08 00:00:00,677.38,689.55,671.65,683.80,683.80,23924300.00
2021-04-09 00:00:00,677.77,680.97,669.43,677.02,677.02,21437100.00
2021-04-12 00:00:00,685.70,704.80,682.09,701.98,701.98,29135700.00
2021-04-13 00:00:00,712.70,763.00,710.66,762.32,762.32,44652800.00
2021-04-14 00:00:00,770.70,780.79,728.03,732.23,732.23,49017400.00
2021-04-15 00:00:00,743.10,743.69,721.31,738.85,738.85,27848900.00
2021-04-16 00:00:00,728.65,749.41,724.60,739.78,739.78,27979500.00
2021-04-19 00:00:00,719.60,725.40,691.80,714.63,714.63,39686200.00
2021-04-20 00:00:00,717.42,737.25,710.69,718.99,718.99,35609000.00
2021-04-21 00:00:00,704.77,744.84,698.00,744.12,744.12,31215500.00
2021-04-22 00:00:00,741.50,753.77,718.04,719.69,719.69,35590300.00
2021-04-23 00:00:00,719.80,737.36,715.46,729.40,729.40,28370000.00
2021-04-26 00:00:00,741.00,749.30,732.61,738.20,738.20,31038500.00
2021-04-27 00:00:00,717.96,724.00,703.35,704.74,704.74,29437000.00
2021-04-28 00:00:00,696.41,708.50,693.60,694.40,694.40,22271000.00
2021-04-29 00:00:00,699.51,702.25,668.50,677.00,677.00,28845400.00
2021-04-30 00:00:00,667.59,715.47,666.14,709.44,709.44,40758700.00
2021-05-03 00:00:00,703.80,706.00,680.50,684.90,684.90,27043100.00
2021-05-04 00:00:00,678.94,683.45,657.70,673.60,673.60,29739300.00
2021-05-05 00:00:00,681.06,685.30,667.34,670.94,670.94,21901900.00
2021-05-06 00:00:00,680.76,681.02,650.00,663.54,663.54,27784600.00
2021-05-07 00:00:00,665.80,690.00,660.22,672.37,672.37,23469200.00
2021-05-10 00:00:00,664.90,665.05,627.61,629.04,629.04,31392400.00
2021-05-11 00:00:00,599.24,627.10,595.60,617.20,617.20,46503900.00
2021-05-12 00:00:00,602.49,620.41,586.77,589.89,589.89,33823600.00
2021-05-13 00:00:00,601.54,606.46,559.65,571.69,571.69,44184900.00
2021-05-14 00:00:00,583.41,592.87,570.46,589.74,589.74,33370900.00
2021-05-17 00:00:00,575.55,589.73,561.20,576.83,576.83,32390400.00
2021-05-18 00:00:00,568.00,596.25,563.38,577.87,577.87,36830600.00
2021-05-19 00:00:00,552.55,566.21,546.98,563.46,563.46,39578400.00
2021-05-20 00:00:00,575.00,588.85,571.07,586.78,586.78,30821100.00
2021-05-21 00:00:00,596.11,596.68,580.00,580.88,580.88,26030600.00
2021-05-24 00:00:00,581.60,614.48,573.65,606.44,606.44,34558100.00
2021-05-25 00:00:00,607.31,613.99,595.71,604.69,604.69,28005900.00
2021-05-26 00:00:00,607.56,626.17,601.50,619.13,619.13,28639300.00
2021-05-27 00:00:00,620.24,631.13,616.21,630.85,630.85,26370600.00
2021-05-28 00:00:00,628.50,635.59,622.38,625.22,625.22,22737000.00
2021-05-31 00:00:00,,,,,,
2021-06-01 00:00:00,627.80,633.80,620.55,623.90,623.90,18084900.00
2021-06-02 00:00:00,620.13,623.36,599.14,605.12,605.12,23302800.00
2021-06-03 00:00:00,601.80,604.55,571.22,572.84,572.84,30111900.00
2021-06-04 00:00:00,579.71,600.61,577.20,599.05,599.05,24036900.00
2021-06-07 00:00:00,591.83,610.00,582.88,605.13,605.13,22543700.00
2021-06-08 00:00:00,623.01,623.09,595.50,603.59,603.59,26053400.00
2021-06-09 00:00:00,602.17,611.79,597.63,598.78,598.78,16584600.00
2021-06-10 00:00:00,603.88,616.59,600.50,610.12,610.12,23919600.00
2021-06-11 00:00:00,610.23,612.56,601.52,609.89,609.89,16205300.00
2021-06-14 00:00:00,612.23,625.49,609.18,617.69,617.69,20424000.00
2021-06-15 00:00:00,616.69,616.79,598.23,599.36,599.36,17764100.00
2021-06-16 00:00:00,597.54,608.50,593.50,604.87,604.87,22144100.00
2021-06-17 00:00:00,601.89,621.47,601.34,616.60,616.60,22701400.00
2021-06-18 00:00:00,613.37,628.35,611.80,623.31,623.31,24560900.00
2021-06-21 00:00:00,624.48,631.39,608.88,620.83,620.83,24812700.00
2021-06-22 00:00:00,618.25,628.57,615.50,623.71,623.71,19158900.00
2021-06-23 00:00:00,632.00,657.20,630.04,656.57,656.57,31099200.00
2021-06-24 00:00:00,674.99,697.62,667.61,679.82,679.82,45982400.00
2021-06-25 00:00:00,689.58,693.81,668.70,671.87,671.87,32496700.00
2021-06-28 00:00:00,671.64,694.70,670.32,688.72,688.72,21628200.00
2021-06-29 00:00:00,684.65,687.51,675.89,680.76,680.76,17381300.00
2021-06-30 00:00:00,679.77,692.81,678.14,679.70,679.70,18924900.00
2021-07-01 00:00:00,683.92,687.99,672.80,677.92,677.92,18634500.00
2021-07-02 00:00:00,678.98,700.00,673.26,678.90,678.90,27054500.00
2021-07-05 00:00:00,,,,,,
2021-07-06 00:00:00,681.71,684.00,651.40,659.58,659.58,23284500.00
2021-07-07 00:00:00,664.27,665.70,638.32,644.65,644.65,18792000.00
2021-07-08 00:00:00,628.37,654.43,620.46,652.81,652.81,22773300.00
2021-07-09 00:00:00,653.18,658.91,644.69,656.95,656.95,18140500.00
2021-07-12 00:00:00,662.20,687.24,662.16,685.70,685.70,25927000.00
2021-07-13 00:00:00,686.32,693.28,666.30,668.54,668.54,20966100.00
2021-07-14 00:00:00,670.75,678.61,652.84,653.38,653.38,21641200.00
2021-07-15 00:00:00,658.39,666.14,637.88,650.60,650.60,20209600.00
2021-07-16 00:00:00,654.68,656.70,642.20,644.22,644.22,16371000.00
2021-07-19 00:00:00,629.89,647.20,621.29,646.22,646.22,21297100.00
2021-07-20 00:00:00,651.99,662.39,640.50,660.50,660.50,15487100.00
2021-07-21 00:00:00,659.61,664.86,650.29,655.29,655.29,13953300.00
2021-07-22 00:00:00,656.44,662.17,644.60,649.26,649.26,15105700.00
2021-07-23 00:00:00,646.36,648.80,637.30,643.38,643.38,14604900.00
2021-07-26 00:00:00,650.97,668.20,647.11,657.62,657.62,25336600.00
2021-07-27 00:00:00,663.40,666.50,627.24,644.78,644.78,32813300.00
2021-07-28 00:00:00,647.00,654.97,639.40,646.98,646.98,16006600.00
2021-07-29 00:00:00,649.79,683.69,648.80,677.35,677.35,30394600.00
2021-07-30 00:00:00,671.76,697.53,669.00,687.20,687.20,29656400.00
2021-08-02 00:00:00,700.00,726.94,698.40,709.67,709.67,33615800.00
2021-08-03 00:00:00,719.00,722.65,701.01,709.74,709.74,21620300.00
2021-08-04 00:00:00,711.00,724.90,708.93,710.92,710.92,17002600.00
2021-08-05 00:00:00,716.00,720.95,711.41,714.63,714.63,12919600.00
2021-08-06 00:00:00,711.90,716.33,697.63,699.10,699.10,15623000.00
2021-08-09 00:00:00,710.17,719.03,705.13,713.76,713.76,14715300.00
2021-08-10 00:00:00,713.99,716.59,701.88,709.99,709.99,13432300.00
2021-08-11 00:00:00,712.71,715.18,704.21,707.82,707.82,9800600.00
2021-08-12 00:00:00,706.34,722.80,699.40,722.25,722.25,17459100.00
2021-08-13 00:00:00,723.71,729.90,714.34,717.17,717.17,16731500.00
2021-08-16 00:00:00,705.07,709.50,676.40,686.17,686.17,22677400.00
2021-08-17 00:00:00,672.66,674.58,648.84,665.71,665.71,23721300.00
2021-08-18 00:00:00,669.75,695.77,669.35,688.99,688.99,20349400.00
2021-08-19 00:00:00,678.21,686.55,667.59,673.47,673.47,14313500.00
2021-08-20 00:00:00,682.85,692.13,673.70,680.26,680.26,14841900.00
2021-08-23 00:00:00,685.44,712.13,680.75,706.30,706.30,20264900.00
2021-08-24 00:00:00,710.68,715.22,702.64,708.49,708.49,13083100.00
2021-08-25 00:00:00,707.03,716.97,704.00,711.20,711.20,12645600.00
2021-08-26 00:00:00,708.31,715.40,697.62,701.16,701.16,13214300.00
2021-08-27 00:00:00,705.00,715.00,702.10,711.92,711.92,13833800.00
2021-08-30 00:00:00,714.72,731.00,712.73,730.91,730.91,18604200.00
2021-08-31 00:00:00,733.00,740.39,726.44,735.72,735.72,20855400.00
2021-09-01 00:00:00,734.08,741.99,731.27,734.09,734.09,13204300.00
2021-09-02 00:00:00,734.50,740.97,730.54,732.39,732.39,12777300.00
2021-09-03 00:00:00,732.25,734.00,724.20,733.57,733.57,15246100.00
2021-09-06 00:00:00,,,,,,
2021-09-07 00:00:00,740.00,760.20,739.26,752.92,752.92,20039800.00
2021-09-08 00:00:00,761.58,764.45,740.77,753.87,753.87,18793000.00
2021-09-09 00:00:00,753.41,762.10,751.63,754.86,754.86,14077700.00
2021-09-10 00:00:00,759.60,762.61,734.52,736.27,736.27,15184200.00
2021-09-13 00:00:00,740.21,744.78,708.85,743.00,743.00,22952500.00
2021-09-14 00:00:00,742.57,754.47,736.40,744.49,744.49,18524900.00
2021-09-15 00:00:00,745.00,756.86,738.36,755.83,755.83,15357700.00
2021-09-16 00:00:00,752.83,758.91,747.61,756.99,756.99,13923400.00
2021-09-17 00:00:00,757.15,761.04,750.00,759.49,759.49,28204200.00
2021-09-20 00:00:00,734.56,742.00,718.62,730.17,730.17,24757700.00
2021-09-21 00:00:00,734.79,744.74,730.44,739.38,739.38,16330700.00
2021-09-22 00:00:00,743.53,753.67,739.12,751.94,751.94,15126300.00
2021-09-23 00:00:00,755.00,758.20,747.92,753.64,753.64,11947500.00
2021-09-24 00:00:00,745.89,774.80,744.56,774.39,774.39,21373000.00
2021-09-27 00:00:00,773.12,799.00,769.31,791.36,791.36,28070700.00
2021-09-28 00:00:00,787.20,795.64,766.18,777.56,777.56,25381400.00
2021-09-29 00:00:00,779.80,793.50,770.68,781.31,781.31,20942900.00
2021-09-30 00:00:00,781.00,789.13,775.00,775.48,775.48,17956000.00
2021-10-01 00:00:00,778.40,780.78,763.59,775.22,775.22,17031400.00
2021-10-04 00:00:00,796.50,806.97,776.12,781.53,781.53,30483300.00
2021-10-05 00:00:00,784.80,797.31,774.20,780.59,780.59,18432600.00
2021-10-06 00:00:00,776.20,786.66,773.22,782.75,782.75,14632800.00
2021-10-07 00:00:00,785.46,805.00,783.38,793.61,793.61,19195800.00
2021-10-08 00:00:00,796.21,796.38,780.91,785.49,785.49,16738600.00
2021-10-11 00:00:00,787.65,801.24,785.50,791.94,791.94,14200300.00
2021-10-12 00:00:00,800.93,812.32,796.57,805.72,805.72,22020000.00
2021-10-13 00:00:00,810.47,815.41,805.78,811.08,811.08,14120100.00
2021-10-14 00:00:00,815.49,820.25,813.35,818.32,818.32,12247200.00
2021-10-15 00:00:00,823.74,843.21,822.35,843.03,843.03,18924600.00
2021-10-18 00:00:00,851.79,875.26,851.47,870.11,870.11,24207200.00
2021-10-19 00:00:00,877.53,877.95,862.51,864.27,864.27,17381100.00
2021-10-20 00:00:00,865.35,869.49,857.38,865.80,865.80,14032100.00
2021-10-21 00:00:00,856.00,900.00,855.50,894.00,894.00,31481500.00
2021-10-22 00:00:00,895.50,910.00,890.96,909.68,909.68,22880800.00
2021-10-25 00:00:00,950.53,1045.02,944.20,1024.86,1024.86,62852100.00
2021-10-26 00:00:00,1024.69,1094.94,1001.44,1018.43,1018.43,62415000.00
2021-10-27 00:00:00,1039.66,1070.88,1030.78,1037.86,1037.86,38526500.00
2021-10-28 00:00:00,1068.31,1081.00,1054.20,1077.04,1077.04,27213200.00
2021-10-29 00:00:00,1081.86,1115.21,1073.21,1114.00,1114.00,29918400.00
2021-11-01 00:00:00,1145.00,1209.75,1118.66,1208.59,1208.59,56048700.00
2021-11-02 00:00:00,1159.36,1208.59,1146.00,1172.00,1172.00,42737800.00
2021-11-03 00:00:00,1177.33,1215.39,1152.62,1213.86,1213.86,34628500.00
2021-11-04 00:00:00,1234.41,1243.49,1217.00,1229.91,1229.91,25397400.00
2021-11-05 00:00:00,1228.00,1239.87,1208.00,1222.09,1222.09,21628800.00
2021-11-08 00:00:00,1149.79,1197.00,1133.00,1162.94,1162.94,33445700.00
2021-11-09 00:00:00,1173.60,1174.50,1011.52,1023.50,1023.50,59105800.00
2021-11-10 00:00:00,1010.41,1078.10,987.31,1067.95,1067.95,42802700.00
2021-11-11 00:00:00,1102.77,1104.97,1054.68,1063.51,1063.51,22396600.00
2021-11-12 00:00:00,1047.50,1054.50,1019.20,1033.42,1033.42,25573100.00
2021-11-15 00:00:00,1017.63,1031.98,978.60,1013.39,1013.39,34775600.00
2021-11-16 00:00:00,1003.31,1057.20,1002.18,1054.73,1054.73,26542400.00
2021-11-17 00:00:00,1063.51,1119.64,1055.50,1089.01,1089.01,31445400.00
2021-11-18 00:00:00,1106.55,1112.00,1075.02,1096.38,1096.38,20898900.00
2021-11-19 00:00:00,1098.87,1138.72,1092.70,1137.06,1137.06,21642300.00
2021-11-22 00:00:00,1162.33,1201.95,1132.43,1156.87,1156.87,33072500.00
2021-11-23 00:00:00,1167.51,1180.50,1062.70,1109.03,1109.03,36171700.00
2021-11-24 00:00:00,1080.39,1132.77,1062.00,1116.00,1116.00,22560200.00
2021-11-25 00:00:00,,,,,,
2021-11-26 00:00:00,1099.47,1108.78,1081.00,1081.92,1081.92,11680900.00
2021-11-29 00:00:00,1100.99,1142.67,1100.19,1136.99,1136.99,19464500.00
2021-11-30 00:00:00,1144.37,1168.00,1118.00,1144.76,1144.76,27092000.00
2021-12-01 00:00:00,1160.70,1172.84,1090.76,1095.00,1095.00,22816800.00
2021-12-02 00:00:00,1099.06,1113.00,1056.65,1084.60,1084.60,24371600.00
2021-12-03 00:00:00,1084.79,1090.58,1000.21,1014.97,1014.97,30774000.00
2021-12-06 00:00:00,1001.51,1021.64,950.50,1009.01,1009.01,27221000.00
2021-12-07 00:00:00,1044.20,1057.67,1026.81,1051.75,1051.75,18694900.00
2021-12-08 00:00:00,1052.71,1072.38,1033.00,1068.96,1068.96,13968800.00
2021-12-09 00:00:00,1060.64,1062.49,1002.36,1003.80,1003.80,19812800.00
2021-12-10 00:00:00,1008.75,1020.98,982.53,1017.03,1017.03,19888100.00
2021-12-13 00:00:00,1001.09,1005.00,951.42,966.41,966.41,26198500.00
2021-12-14 00:00:00,945.00,966.41,930.00,958.51,958.51,23602100.00
2021-12-15 00:00:00,953.21,978.75,928.25,975.99,975.99,25056400.00
2021-12-16 00:00:00,994.50,994.98,921.85,926.92,926.92,27590500.00
2021-12-17 00:00:00,914.77,960.66,909.04,932.57,932.57,33479100.00
2021-12-20 00:00:00,910.70,921.69,893.39,899.94,899.94,18826700.00
2021-12-21 00:00:00,916.87,939.50,886.12,938.53,938.53,23839300.00
2021-12-22 00:00:00,965.66,1015.66,957.05,1008.87,1008.87,31211400.00
2021-12-23 00:00:00,1006.80,1072.98,997.56,1067.00,1067.00,30904400.00
2021-12-24 00:00:00,,,,,,
2021-12-27 00:00:00,1073.67,1117.00,1070.72,1093.94,1093.94,23715300.00
2021-12-28 00:00:00,1109.49,1119.00,1078.42,1088.47,1088.47,20108000.00
2021-12-29 00:00:00,1098.64,1104.00,1064.14,1086.19,1086.19,18718000.00
2021-12-30 00:00:00,1061.33,1095.55,1053.15,1070.34,1070.34,15680300.00
2021-12-31 00:00:00,1073.44,1082.00,1054.59,1056.78,1056.78,13577900.00
2022-01-03 00:00:00,1147.75,1201.07,1136.04,1199.78,1199.78,34643800.00
2022-01-04 00:00:00,1189.55,1208.00,1123.05,1149.59,1149.59,33416100.00
2022-01-05 00:00:00,1146.65,1170.34,1081.01,1088.12,1088.12,26706600.00
2022-01-06 00:00:00,1077.00,1088.00,1020.50,1064.70,1064.70,30112200.00
2022-01-07 00:00:00,1080.37,1080.93,1010.00,1026.96,1026.96,28054900.00
2022-01-10 00:00:00,1000.00,1059.10,980.00,1058.12,1058.12,30605000.00
2022-01-11 00:00:00,1053.67,1075.85,1038.82,1064.40,1064.40,22021100.00
2022-01-12 00:00:00,1078.85,1114.84,1072.59,1106.22,1106.22,27913000.00
2022-01-13 00:00:00,1109.07,1115.60,1026.54,1031.56,1031.56,32403300.00
2022-01-14 00:00:00,1019.88,1052.00,1013.38,1049.61,1049.61,24308100.00
2022-01-17 00:00:00,,,,,,
2022-01-18 00:00:00,1026.61,1070.79,1016.06,1030.51,1030.51,22247800.00
2022-01-19 00:00:00,1041.71,1054.67,995.00,995.65,995.65,25147500.00
2022-01-20 00:00:00,1009.73,1041.66,994.00,996.27,996.27,23496200.00
2022-01-21 00:00:00,996.34,1004.55,940.50,943.90,943.90,34472000.00
2022-01-24 00:00:00,904.76,933.51,851.47,930.00,930.00,50521900.00
2022-01-25 00:00:00,914.20,951.26,903.21,918.40,918.40,28865300.00
2022-01-26 00:00:00,952.43,987.69,906.00,937.41,937.41,34955800.00
2022-01-27 00:00:00,933.36,935.39,829.00,829.10,829.10,49036500.00
2022-01-28 00:00:00,831.56,857.50,792.01,846.35,846.35,44929700.00
2022-01-31 00:00:00,872.71,937.99,862.05,936.72,936.72,34812000.00
2022-02-01 00:00:00,935.21,943.70,905.00,931.25,931.25,24379400.00
2022-02-02 00:00:00,928.18,931.50,889.41,905.66,905.66,22264300.00
2022-02-03 00:00:00,882.00,937.00,880.52,891.14,891.14,26285200.00
2022-02-04 00:00:00,897.22,936.50,881.17,923.32,923.32,24541800.00
2022-02-07 00:00:00,923.79,947.77,902.71,907.34,907.34,20331500.00
2022-02-08 00:00:00,905.53,926.29,894.80,922.00,922.00,16909700.00
2022-02-09 00:00:00,935.00,946.27,920.00,932.00,932.00,17419800.00
2022-02-10 00:00:00,908.37,943.81,896.70,904.55,904.55,22042300.00
2022-02-11 00:00:00,909.63,915.96,850.70,860.00,860.00,26548600.00
2022-02-14 00:00:00,861.57,898.88,853.15,875.76,875.76,22585500.00
2022-02-15 00:00:00,900.00,923.00,893.38,922.43,922.43,19095400.00
2022-02-16 00:00:00,914.05,926.43,901.21,923.39,923.39,17098100.00
2022-02-17 00:00:00,913.26,918.50,874.10,876.35,876.35,18392800.00
2022-02-18 00:00:00,886.00,886.87,837.61,856.98,856.98,22833900.00
2022-02-21 00:00:00,,,,,,
2022-02-22 00:00:00,834.13,856.73,801.10,821.53,821.53,27762700.00
2022-02-23 00:00:00,830.43,835.30,760.56,764.04,764.04,31752300.00
2022-02-24 00:00:00,700.39,802.48,700.00,800.77,800.77,45107400.00
2022-02-25 00:00:00,809.23,819.50,782.40,809.87,809.87,25355900.00
2022-02-28 00:00:00,815.01,876.86,814.71,870.43,870.43,33002300.00
2022-03-01 00:00:00,869.68,889.88,853.78,864.37,864.37,24922300.00
2022-03-02 00:00:00,872.13,886.48,844.27,879.89,879.89,24881100.00
2022-03-03 00:00:00,878.77,886.44,832.60,839.29,839.29,20541200.00
2022-03-04 00:00:00,849.10,855.65,825.16,838.29,838.29,22333200.00
2022-03-07 00:00:00,856.30,866.14,804.57,804.58,804.58,24164700.00
2022-03-08 00:00:00,795.53,849.99,782.17,824.40,824.40,26799700.00
2022-03-09 00:00:00,839.48,860.56,832.01,858.97,858.97,19728000.00
2022-03-10 00:00:00,851.45,854.45,810.36,838.30,838.30,19549500.00
2022-03-11 00:00:00,840.20,843.80,793.77,795.35,795.35,22345700.00
2022-03-14 00:00:00,780.61,800.70,756.04,766.37,766.37,23717400.00
2022-03-15 00:00:00,775.27,805.57,756.57,801.89,801.89,22280400.00
2022-03-16 00:00:00,809.00,842.00,802.26,840.23,840.23,28009600.00
2022-03-17 00:00:00,830.99,875.00,825.72,871.60,871.60,22194300.00
2022-03-18 00:00:00,874.49,907.85,867.39,905.39,905.39,33471400.00
2022-03-21 00:00:00,914.98,942.85,907.09,921.16,921.16,27327200.00
2022-03-22 00:00:00,930.00,997.86,921.75,993.98,993.98,35289500.00
